Date,Month,Weekday,DayType,Hour,Base,Total_Trips
2014-04-05,Apr,Sat,Weekend,1,B02617,77
2014-04-05,Apr,Sat,Weekend,1,B02682,194
2014-04-05,Apr,Sat,Weekend,1,B02764,9
2014-04-05,Apr,Sat,Weekend,2,B02512,17
2014-04-05,Apr,Sat,Weekend,2,B02598,59
2014-04-05,Apr,Sat,Weekend,2,B02617,34
2014-04-05,Apr,Sat,Weekend,2,B02682,102
2014-04-05,Apr,Sat,Weekend,2,B02764,3
2014-04-05,Apr,Sat,Weekend,3,B02512,10
2014-04-05,Apr,Sat,Weekend,3,B02598,49
2014-04-05,Apr,Sat,Weekend,3,B02617,33
2014-04-05,Apr,Sat,Weekend,3,B02682,86
2014-04-05,Apr,Sat,Weekend,3,B02764,3
2014-04-05,Apr,Sat,Weekend,4,B02512,7
2014-04-05,Apr,Sat,Weekend,4,B02598,44
2014-04-05,Apr,Sat,Weekend,4,B02617,15
2014-04-05,Apr,Sat,Weekend,4,B02682,86
2014-04-05,Apr,Sat,Weekend,4,B02764,1
2014-04-05,Apr,Sat,Weekend,5,B02512,12
2014-04-05,Apr,Sat,Weekend,5,B02598,57
2014-04-05,Apr,Sat,Weekend,5,B02617,20
2014-04-05,Apr,Sat,Weekend,5,B02682,86
2014-04-05,Apr,Sat,Weekend,5,B02764,2
2014-04-05,Apr,Sat,Weekend,6,B02512,12
2014-04-05,Apr,Sat,Weekend,6,B02598,61
2014-04-05,Apr,Sat,Weekend,6,B02617,37
2014-04-05,Apr,Sat,Weekend,6,B02682,92
2014-04-05,Apr,Sat,Weekend,6,B02764,4
2014-04-05,Apr,Sat,Weekend,7,B02512,13
2014-04-05,Apr,Sat,Weekend,7,B02598,81
2014-04-05,Apr,Sat,Weekend,7,B02617,46
2014-04-05,Apr,Sat,Weekend,7,B02682,133
2014-04-05,Apr,Sat,Weekend,7,B02764,6
2014-04-05,Apr,Sat,Weekend,8,B02512,21
2014-04-05,Apr,Sat,Weekend,8,B02598,93
2014-04-05,Apr,Sat,Weekend,8,B02617,68
2014-04-05,Apr,Sat,Weekend,8,B02682,149
2014-04-05,Apr,Sat,Weekend,8,B02764,9
2014-04-05,Apr,Sat,Weekend,9,B02512,38
2014-04-05,Apr,Sat,Weekend,9,B02598,114
2014-04-05,Apr,Sat,Weekend,9,B02617,91
2014-04-05,Apr,Sat,Weekend,9,B02682,196
2014-04-05,Apr,Sat,Weekend,9,B02764,11
2014-04-05,Apr,Sat,Weekend,10,B02512,45
2014-04-05,Apr,Sat,Weekend,10,B02598,130
2014-04-05,Apr,Sat,Weekend,10,B02617,105
2014-04-05,Apr,Sat,Weekend,10,B02682,243
2014-04-05,Apr,Sat,Weekend,10,B02764,7
2014-04-05,Apr,Sat,Weekend,11,B02512,52
2014-04-05,Apr,Sat,Weekend,11,B02598,140
2014-04-05,Apr,Sat,Weekend,11,B02617,103
2014-04-05,Apr,Sat,Weekend,11,B02682,237
2014-04-05,Apr,Sat,Weekend,11,B02764,10
2014-04-05,Apr,Sat,Weekend,12,B02512,46
2014-04-05,Apr,Sat,Weekend,12,B02598,185
2014-04-05,Apr,Sat,Weekend,12,B02617,136
2014-04-05,Apr,Sat,Weekend,12,B02682,280
2014-04-05,Apr,Sat,Weekend,12,B02764,10
2014-04-05,Apr,Sat,Weekend,13,B02512,55
2014-04-05,Apr,Sat,Weekend,13,B02598,183
2014-04-05,Apr,Sat,Weekend,13,B02617,134
2014-04-05,Apr,Sat,Weekend,13,B02682,264
2014-04-05,Apr,Sat,Weekend,13,B02764,11
2014-04-05,Apr,Sat,Weekend,14,B02512,50
2014-04-05,Apr,Sat,Weekend,14,B02598,196
2014-04-05,Apr,Sat,Weekend,14,B02617,139
2014-04-05,Apr,Sat,Weekend,14,B02682,303
2014-04-05,Apr,Sat,Weekend,14,B02764,16
2014-04-05,Apr,Sat,Weekend,15,B02512,81
2014-04-05,Apr,Sat,Weekend,15,B02598,309
2014-04-05,Apr,Sat,Weekend,15,B02617,209
2014-04-05,Apr,Sat,Weekend,15,B02682,458
2014-04-05,Apr,Sat,Weekend,15,B02764,21
2014-04-05,Apr,Sat,Weekend,16,B02512,102
2014-04-05,Apr,Sat,Weekend,16,B02598,361
2014-04-05,Apr,Sat,Weekend,16,B02617,252
2014-04-05,Apr,Sat,Weekend,16,B02682,571
2014-04-05,Apr,Sat,Weekend,16,B02764,27
2014-04-05,Apr,Sat,Weekend,17,B02512,104
2014-04-05,Apr,Sat,Weekend,17,B02598,409
2014-04-05,Apr,Sat,Weekend,17,B02617,268
2014-04-05,Apr,Sat,Weekend,17,B02682,633
2014-04-05,Apr,Sat,Weekend,17,B02764,31
2014-04-05,Apr,Sat,Weekend,18,B02512,96
2014-04-05,Apr,Sat,Weekend,18,B02598,458
2014-04-05,Apr,Sat,Weekend,18,B02617,289
2014-04-05,Apr,Sat,Weekend,18,B02682,699
2014-04-05,Apr,Sat,Weekend,18,B02764,33
2014-04-05,Apr,Sat,Weekend,19,B02512,99
2014-04-05,Apr,Sat,Weekend,19,B02598,414
2014-04-05,Apr,Sat,Weekend,19,B02617,284
2014-04-05,Apr,Sat,Weekend,19,B02682,617
2014-04-05,Apr,Sat,Weekend,19,B02764,26
2014-04-05,Apr,Sat,Weekend,20,B02512,75
2014-04-05,Apr,Sat,Weekend,20,B02598,405
2014-04-05,Apr,Sat,Weekend,20,B02617,245
2014-04-05,Apr,Sat,Weekend,20,B02682,597
2014-04-05,Apr,Sat,Weekend,20,B02764,26
2014-04-05,Apr,Sat,Weekend,21,B02512,92
2014-04-05,Apr,Sat,Weekend,21,B02598,440
2014-04-05,Apr,Sat,Weekend,21,B02617,290
2014-04-05,Apr,Sat,Weekend,21,B02682,725
2014-04-05,Apr,Sat,Weekend,21,B02764,25
2014-04-05,Apr,Sat,Weekend,22,B02512,121
2014-04-05,Apr,Sat,Weekend,22,B02598,522
2014-04-05,Apr,Sat,Weekend,22,B02617,358
2014-04-05,Apr,Sat,Weekend,22,B02682,797
2014-04-05,Apr,Sat,Weekend,22,B02764,32
2014-04-05,Apr,Sat,Weekend,23,B02512,85
2014-04-05,Apr,Sat,Weekend,23,B02598,488
2014-04-05,Apr,Sat,Weekend,23,B02617,332
2014-04-05,Apr,Sat,Weekend,23,B02682,762
2014-04-05,Apr,Sat,Weekend,23,B02764,33
2014-04-06,Apr,Sun,Weekend,0,B02512,64
2014-04-06,Apr,Sun,Weekend,0,B02598,446
2014-04-06,Apr,Sun,Weekend,0,B02617,277
2014-04-06,Apr,Sun,Weekend,0,B02682,676
2014-04-06,Apr,Sun,Weekend,0,B02764,22
2014-04-06,Apr,Sun,Weekend,1,B02512,47
2014-04-06,Apr,Sun,Weekend,1,B02598,279
2014-04-06,Apr,Sun,Weekend,1,B02617,172
2014-04-06,Apr,Sun,Weekend,1,B02682,427
2014-04-06,Apr,Sun,Weekend,1,B02764,15
2014-04-06,Apr,Sun,Weekend,2,B02512,24
2014-04-06,Apr,Sun,Weekend,2,B02598,138
2014-04-06,Apr,Sun,Weekend,2,B02617,98
2014-04-06,Apr,Sun,Weekend,2,B02682,237
2014-04-06,Apr,Sun,Weekend,2,B02764,4
2014-04-06,Apr,Sun,Weekend,3,B02512,11
2014-04-06,Apr,Sun,Weekend,3,B02598,96
2014-04-06,Apr,Sun,Weekend,3,B02617,59
2014-04-06,Apr,Sun,Weekend,3,B02682,147
2014-04-06,Apr,Sun,Weekend,3,B02764,2
2014-04-06,Apr,Sun,Weekend,4,B02512,10
2014-04-06,Apr,Sun,Weekend,4,B02598,67
2014-04-06,Apr,Sun,Weekend,4,B02617,34
2014-04-06,Apr,Sun,Weekend,4,B02682,88
2014-04-06,Apr,Sun,Weekend,4,B02764,2
2014-04-06,Apr,Sun,Weekend,5,B02512,9
2014-04-06,Apr,Sun,Weekend,5,B02598,51
2014-04-06,Apr,Sun,Weekend,5,B02617,26
2014-04-06,Apr,Sun,Weekend,5,B02682,88
2014-04-06,Apr,Sun,Weekend,5,B02764,3
2014-04-06,Apr,Sun,Weekend,6,B02512,11
2014-04-06,Apr,Sun,Weekend,6,B02598,53
2014-04-06,Apr,Sun,Weekend,6,B02617,32
2014-04-06,Apr,Sun,Weekend,6,B02682,77
2014-04-06,Apr,Sun,Weekend,6,B02764,1
2014-04-06,Apr,Sun,Weekend,7,B02512,17
2014-04-06,Apr,Sun,Weekend,7,B02598,60
2014-04-06,Apr,Sun,Weekend,7,B02617,45
2014-04-06,Apr,Sun,Weekend,7,B02682,100
2014-04-06,Apr,Sun,Weekend,7,B02764,4
2014-04-06,Apr,Sun,Weekend,8,B02512,25
2014-04-06,Apr,Sun,Weekend,8,B02598,91
2014-04-06,Apr,Sun,Weekend,8,B02617,61
2014-04-06,Apr,Sun,Weekend,8,B02682,134
2014-04-06,Apr,Sun,Weekend,8,B02764,2
2014-04-06,Apr,Sun,Weekend,9,B02512,21
2014-04-06,Apr,Sun,Weekend,9,B02598,124
2014-04-06,Apr,Sun,Weekend,9,B02617,104
2014-04-06,Apr,Sun,Weekend,9,B02682,187
2014-04-06,Apr,Sun,Weekend,9,B02764,5
2014-04-06,Apr,Sun,Weekend,10,B02512,31
2014-04-06,Apr,Sun,Weekend,10,B02598,143
2014-04-06,Apr,Sun,Weekend,10,B02617,130
2014-04-06,Apr,Sun,Weekend,10,B02682,236
2014-04-06,Apr,Sun,Weekend,10,B02764,7
2014-04-06,Apr,Sun,Weekend,11,B02512,46
2014-04-06,Apr,Sun,Weekend,11,B02598,138
2014-04-06,Apr,Sun,Weekend,11,B02617,134
2014-04-06,Apr,Sun,Weekend,11,B02682,238
2014-04-06,Apr,Sun,Weekend,11,B02764,7
2014-04-06,Apr,Sun,Weekend,12,B02512,53
2014-04-06,Apr,Sun,Weekend,12,B02598,160
2014-04-06,Apr,Sun,Weekend,12,B02617,148
2014-04-06,Apr,Sun,Weekend,12,B02682,223
2014-04-06,Apr,Sun,Weekend,12,B02764,10
2014-04-06,Apr,Sun,Weekend,13,B02512,55
2014-04-06,Apr,Sun,Weekend,13,B02598,176
2014-04-06,Apr,Sun,Weekend,13,B02617,161
2014-04-06,Apr,Sun,Weekend,13,B02682,272
2014-04-06,Apr,Sun,Weekend,13,B02764,13
2014-04-06,Apr,Sun,Weekend,14,B02512,56
2014-04-06,Apr,Sun,Weekend,14,B02598,190
2014-04-06,Apr,Sun,Weekend,14,B02617,150
2014-04-06,Apr,Sun,Weekend,14,B02682,291
2014-04-06,Apr,Sun,Weekend,14,B02764,11
2014-04-06,Apr,Sun,Weekend,15,B02512,72
2014-04-06,Apr,Sun,Weekend,15,B02598,225
2014-04-06,Apr,Sun,Weekend,15,B02617,173
2014-04-06,Apr,Sun,Weekend,15,B02682,360
2014-04-06,Apr,Sun,Weekend,15,B02764,17
2014-04-06,Apr,Sun,Weekend,16,B02512,46
2014-04-06,Apr,Sun,Weekend,16,B02598,238
2014-04-06,Apr,Sun,Weekend,16,B02617,177
2014-04-06,Apr,Sun,Weekend,16,B02682,333
2014-04-06,Apr,Sun,Weekend,16,B02764,12
2014-04-06,Apr,Sun,Weekend,17,B02512,49
2014-04-06,Apr,Sun,Weekend,17,B02598,237
2014-04-06,Apr,Sun,Weekend,17,B02617,150
2014-04-06,Apr,Sun,Weekend,17,B02682,355
2014-04-06,Apr,Sun,Weekend,17,B02764,8
2014-04-06,Apr,Sun,Weekend,18,B02512,43
2014-04-06,Apr,Sun,Weekend,18,B02598,216
2014-04-06,Apr,Sun,Weekend,18,B02617,157
2014-04-06,Apr,Sun,Weekend,18,B02682,334
2014-04-06,Apr,Sun,Weekend,18,B02764,17
2014-04-06,Apr,Sun,Weekend,19,B02512,47
2014-04-06,Apr,Sun,Weekend,19,B02598,191
2014-04-06,Apr,Sun,Weekend,19,B02617,110
2014-04-06,Apr,Sun,Weekend,19,B02682,277
2014-04-06,Apr,Sun,Weekend,19,B02764,16
2014-04-06,Apr,Sun,Weekend,20,B02512,28
2014-04-06,Apr,Sun,Weekend,20,B02598,160
2014-04-06,Apr,Sun,Weekend,20,B02617,98
2014-04-06,Apr,Sun,Weekend,20,B02682,222
2014-04-06,Apr,Sun,Weekend,20,B02764,8
2014-04-06,Apr,Sun,Weekend,21,B02512,25
2014-04-06,Apr,Sun,Weekend,21,B02598,176
2014-04-06,Apr,Sun,Weekend,21,B02617,113
2014-04-06,Apr,Sun,Weekend,21,B02682,246
2014-04-06,Apr,Sun,Weekend,21,B02764,11
2014-04-06,Apr,Sun,Weekend,22,B02512,19
2014-04-06,Apr,Sun,Weekend,22,B02598,104
2014-04-06,Apr,Sun,Weekend,22,B02617,91
2014-04-06,Apr,Sun,Weekend,22,B02682,166
2014-04-06,Apr,Sun,Weekend,22,B02764,10
2014-04-06,Apr,Sun,Weekend,23,B02512,11
2014-04-06,Apr,Sun,Weekend,23,B02598,69
2014-04-06,Apr,Sun,Weekend,23,B02617,47
2014-04-06,Apr,Sun,Weekend,23,B02682,126
2014-04-06,Apr,Sun,Weekend,23,B02764,3
2014-04-07,Apr,Mon,Weekday,0,B02512,4
2014-04-07,Apr,Mon,Weekday,0,B02598,27
2014-04-07,Apr,Mon,Weekday,0,B02617,19
2014-04-07,Apr,Mon,Weekday,0,B02682,51
2014-04-07,Apr,Mon,Weekday,0,B02764,1
2014-04-07,Apr,Mon,Weekday,1,B02512,1
2014-04-07,Apr,Mon,Weekday,1,B02598,19
2014-04-07,Apr,Mon,Weekday,1,B02617,17
2014-04-07,Apr,Mon,Weekday,1,B02682,25
2014-04-07,Apr,Mon,Weekday,1,B02764,1
2014-04-07,Apr,Mon,Weekday,2,B02512,3
2014-04-07,Apr,Mon,Weekday,2,B02598,17
2014-04-07,Apr,Mon,Weekday,2,B02617,13
2014-04-07,Apr,Mon,Weekday,2,B02682,24
2014-04-07,Apr,Mon,Weekday,3,B02512,7
2014-04-07,Apr,Mon,Weekday,3,B02598,44
2014-04-07,Apr,Mon,Weekday,3,B02617,30
2014-04-07,Apr,Mon,Weekday,3,B02682,73
2014-04-07,Apr,Mon,Weekday,4,B02512,15
2014-04-07,Apr,Mon,Weekday,4,B02598,66
2014-04-07,Apr,Mon,Weekday,4,B02617,48
2014-04-07,Apr,Mon,Weekday,4,B02682,141
2014-04-07,Apr,Mon,Weekday,4,B02764,1
2014-04-07,Apr,Mon,Weekday,5,B02512,23
2014-04-07,Apr,Mon,Weekday,5,B02598,118
2014-04-07,Apr,Mon,Weekday,5,B02617,68
2014-04-07,Apr,Mon,Weekday,5,B02682,177
2014-04-07,Apr,Mon,Weekday,5,B02764,2
2014-04-07,Apr,Mon,Weekday,6,B02512,47
2014-04-07,Apr,Mon,Weekday,6,B02598,238
2014-04-07,Apr,Mon,Weekday,6,B02617,182
2014-04-07,Apr,Mon,Weekday,6,B02682,368
2014-04-07,Apr,Mon,Weekday,6,B02764,7
2014-04-07,Apr,Mon,Weekday,7,B02512,62
2014-04-07,Apr,Mon,Weekday,7,B02598,303
2014-04-07,Apr,Mon,Weekday,7,B02617,219
2014-04-07,Apr,Mon,Weekday,7,B02682,462
2014-04-07,Apr,Mon,Weekday,7,B02764,11
2014-04-07,Apr,Mon,Weekday,8,B02512,42
2014-04-07,Apr,Mon,Weekday,8,B02598,241
2014-04-07,Apr,Mon,Weekday,8,B02617,174
2014-04-07,Apr,Mon,Weekday,8,B02682,373
2014-04-07,Apr,Mon,Weekday,8,B02764,6
2014-04-07,Apr,Mon,Weekday,9,B02512,37
2014-04-07,Apr,Mon,Weekday,9,B02598,157
2014-04-07,Apr,Mon,Weekday,9,B02617,137
2014-04-07,Apr,Mon,Weekday,9,B02682,244
2014-04-07,Apr,Mon,Weekday,9,B02764,10
2014-04-07,Apr,Mon,Weekday,10,B02512,47
2014-04-07,Apr,Mon,Weekday,10,B02598,135
2014-04-07,Apr,Mon,Weekday,10,B02617,106
2014-04-07,Apr,Mon,Weekday,10,B02682,209
2014-04-07,Apr,Mon,Weekday,10,B02764,12
2014-04-07,Apr,Mon,Weekday,11,B02512,53
2014-04-07,Apr,Mon,Weekday,11,B02598,122
2014-04-07,Apr,Mon,Weekday,11,B02617,97
2014-04-07,Apr,Mon,Weekday,11,B02682,204
2014-04-07,Apr,Mon,Weekday,11,B02764,9
2014-04-07,Apr,Mon,Weekday,12,B02512,33
2014-04-07,Apr,Mon,Weekday,12,B02598,122
2014-04-07,Apr,Mon,Weekday,12,B02617,104
2014-04-07,Apr,Mon,Weekday,12,B02682,195
2014-04-07,Apr,Mon,Weekday,12,B02764,9
2014-04-07,Apr,Mon,Weekday,13,B02512,45
2014-04-07,Apr,Mon,Weekday,13,B02598,158
2014-04-07,Apr,Mon,Weekday,13,B02617,112
2014-04-07,Apr,Mon,Weekday,13,B02682,250
2014-04-07,Apr,Mon,Weekday,13,B02764,13
2014-04-07,Apr,Mon,Weekday,14,B02512,53
2014-04-07,Apr,Mon,Weekday,14,B02598,255
2014-04-07,Apr,Mon,Weekday,14,B02617,169
2014-04-07,Apr,Mon,Weekday,14,B02682,368
2014-04-07,Apr,Mon,Weekday,14,B02764,16
2014-04-07,Apr,Mon,Weekday,15,B02512,79
2014-04-07,Apr,Mon,Weekday,15,B02598,292
2014-04-07,Apr,Mon,Weekday,15,B02617,209
2014-04-07,Apr,Mon,Weekday,15,B02682,465
2014-04-07,Apr,Mon,Weekday,15,B02764,16
2014-04-07,Apr,Mon,Weekday,16,B02512,136
2014-04-07,Apr,Mon,Weekday,16,B02598,462
2014-04-07,Apr,Mon,Weekday,16,B02617,379
2014-04-07,Apr,Mon,Weekday,16,B02682,750
2014-04-07,Apr,Mon,Weekday,16,B02764,29
2014-04-07,Apr,Mon,Weekday,17,B02512,166
2014-04-07,Apr,Mon,Weekday,17,B02598,559
2014-04-07,Apr,Mon,Weekday,17,B02617,484
2014-04-07,Apr,Mon,Weekday,17,B02682,944
2014-04-07,Apr,Mon,Weekday,17,B02764,38
2014-04-07,Apr,Mon,Weekday,18,B02512,160
2014-04-07,Apr,Mon,Weekday,18,B02598,579
2014-04-07,Apr,Mon,Weekday,18,B02617,443
2014-04-07,Apr,Mon,Weekday,18,B02682,928
2014-04-07,Apr,Mon,Weekday,18,B02764,27
2014-04-07,Apr,Mon,Weekday,19,B02512,147
2014-04-07,Apr,Mon,Weekday,19,B02598,568
2014-04-07,Apr,Mon,Weekday,19,B02617,409
2014-04-07,Apr,Mon,Weekday,19,B02682,888
2014-04-07,Apr,Mon,Weekday,19,B02764,23
2014-04-07,Apr,Mon,Weekday,20,B02512,81
2014-04-07,Apr,Mon,Weekday,20,B02598,328
2014-04-07,Apr,Mon,Weekday,20,B02617,220
2014-04-07,Apr,Mon,Weekday,20,B02682,526
2014-04-07,Apr,Mon,Weekday,20,B02764,21
2014-04-07,Apr,Mon,Weekday,21,B02512,81
2014-04-07,Apr,Mon,Weekday,21,B02598,285
2014-04-07,Apr,Mon,Weekday,21,B02617,203
2014-04-07,Apr,Mon,Weekday,21,B02682,473
2014-04-07,Apr,Mon,Weekday,21,B02764,17
2014-04-07,Apr,Mon,Weekday,22,B02512,39
2014-04-07,Apr,Mon,Weekday,22,B02598,180
2014-04-07,Apr,Mon,Weekday,22,B02617,124
2014-04-07,Apr,Mon,Weekday,22,B02682,284
2014-04-07,Apr,Mon,Weekday,22,B02764,19
2014-04-07,Apr,Mon,Weekday,23,B02512,15
2014-04-07,Apr,Mon,Weekday,23,B02598,61
2014-04-07,Apr,Mon,Weekday,23,B02617,43
2014-04-07,Apr,Mon,Weekday,23,B02682,115
2014-04-07,Apr,Mon,Weekday,23,B02764,4
2014-04-08,Apr,Tue,Weekday,0,B02512,11
2014-04-08,Apr,Tue,Weekday,0,B02598,43
2014-04-08,Apr,Tue,Weekday,0,B02617,37
2014-04-08,Apr,Tue,Weekday,0,B02682,92
2014-04-08,Apr,Tue,Weekday,0,B02764,4
2014-04-08,Apr,Tue,Weekday,1,B02512,1
2014-04-08,Apr,Tue,Weekday,1,B02598,17
2014-04-08,Apr,Tue,Weekday,1,B02617,11
2014-04-08,Apr,Tue,Weekday,1,B02682,43
2014-04-08,Apr,Tue,Weekday,2,B02512,6
2014-04-08,Apr,Tue,Weekday,2,B02598,16
2014-04-08,Apr,Tue,Weekday,2,B02617,14
2014-04-08,Apr,Tue,Weekday,2,B02682,27
2014-04-08,Apr,Tue,Weekday,3,B02512,6
2014-04-08,Apr,Tue,Weekday,3,B02598,30
2014-04-08,Apr,Tue,Weekday,3,B02617,30
2014-04-08,Apr,Tue,Weekday,3,B02682,53
2014-04-08,Apr,Tue,Weekday,4,B02512,10
2014-04-08,Apr,Tue,Weekday,4,B02598,43
2014-04-08,Apr,Tue,Weekday,4,B02617,33
2014-04-08,Apr,Tue,Weekday,4,B02682,97
2014-04-08,Apr,Tue,Weekday,4,B02764,1
2014-04-08,Apr,Tue,Weekday,5,B02512,23
2014-04-08,Apr,Tue,Weekday,5,B02598,116
2014-04-08,Apr,Tue,Weekday,5,B02617,76
2014-04-08,Apr,Tue,Weekday,5,B02682,208
2014-04-08,Apr,Tue,Weekday,5,B02764,4
2014-04-08,Apr,Tue,Weekday,6,B02512,53
2014-04-08,Apr,Tue,Weekday,6,B02598,239
2014-04-08,Apr,Tue,Weekday,6,B02617,208
2014-04-08,Apr,Tue,Weekday,6,B02682,380
2014-04-08,Apr,Tue,Weekday,6,B02764,9
2014-04-08,Apr,Tue,Weekday,7,B02512,73
2014-04-08,Apr,Tue,Weekday,7,B02598,330
2014-04-08,Apr,Tue,Weekday,7,B02617,254
2014-04-08,Apr,Tue,Weekday,7,B02682,488
2014-04-08,Apr,Tue,Weekday,7,B02764,14
2014-04-08,Apr,Tue,Weekday,8,B02512,55
2014-04-08,Apr,Tue,Weekday,8,B02598,327
2014-04-08,Apr,Tue,Weekday,8,B02617,219
2014-04-08,Apr,Tue,Weekday,8,B02682,453
2014-04-08,Apr,Tue,Weekday,8,B02764,15
2014-04-08,Apr,Tue,Weekday,9,B02512,26
2014-04-08,Apr,Tue,Weekday,9,B02598,171
2014-04-08,Apr,Tue,Weekday,9,B02617,147
2014-04-08,Apr,Tue,Weekday,9,B02682,257
2014-04-08,Apr,Tue,Weekday,9,B02764,10
2014-04-08,Apr,Tue,Weekday,10,B02512,39
2014-04-08,Apr,Tue,Weekday,10,B02598,142
2014-04-08,Apr,Tue,Weekday,10,B02617,108
2014-04-08,Apr,Tue,Weekday,10,B02682,206
2014-04-08,Apr,Tue,Weekday,10,B02764,12
2014-04-08,Apr,Tue,Weekday,11,B02512,38
2014-04-08,Apr,Tue,Weekday,11,B02598,153
2014-04-08,Apr,Tue,Weekday,11,B02617,119
2014-04-08,Apr,Tue,Weekday,11,B02682,231
2014-04-08,Apr,Tue,Weekday,11,B02764,7
2014-04-08,Apr,Tue,Weekday,12,B02512,40
2014-04-08,Apr,Tue,Weekday,12,B02598,145
2014-04-08,Apr,Tue,Weekday,12,B02617,102
2014-04-08,Apr,Tue,Weekday,12,B02682,224
2014-04-08,Apr,Tue,Weekday,12,B02764,7
2014-04-08,Apr,Tue,Weekday,13,B02512,43
2014-04-08,Apr,Tue,Weekday,13,B02598,173
2014-04-08,Apr,Tue,Weekday,13,B02617,120
2014-04-08,Apr,Tue,Weekday,13,B02682,234
2014-04-08,Apr,Tue,Weekday,13,B02764,14
2014-04-08,Apr,Tue,Weekday,14,B02512,51
2014-04-08,Apr,Tue,Weekday,14,B02598,209
2014-04-08,Apr,Tue,Weekday,14,B02617,139
2014-04-08,Apr,Tue,Weekday,14,B02682,306
2014-04-08,Apr,Tue,Weekday,14,B02764,11
2014-04-08,Apr,Tue,Weekday,15,B02512,70
2014-04-08,Apr,Tue,Weekday,15,B02598,306
2014-04-08,Apr,Tue,Weekday,15,B02617,200
2014-04-08,Apr,Tue,Weekday,15,B02682,388
2014-04-08,Apr,Tue,Weekday,15,B02764,32
2014-04-08,Apr,Tue,Weekday,16,B02512,90
2014-04-08,Apr,Tue,Weekday,16,B02598,364
2014-04-08,Apr,Tue,Weekday,16,B02617,265
2014-04-08,Apr,Tue,Weekday,16,B02682,466
2014-04-08,Apr,Tue,Weekday,16,B02764,21
2014-04-08,Apr,Tue,Weekday,17,B02512,101
2014-04-08,Apr,Tue,Weekday,17,B02598,426
2014-04-08,Apr,Tue,Weekday,17,B02617,266
2014-04-08,Apr,Tue,Weekday,17,B02682,563
2014-04-08,Apr,Tue,Weekday,17,B02764,30
2014-04-08,Apr,Tue,Weekday,18,B02512,60
2014-04-08,Apr,Tue,Weekday,18,B02598,329
2014-04-08,Apr,Tue,Weekday,18,B02617,218
2014-04-08,Apr,Tue,Weekday,18,B02682,435
2014-04-08,Apr,Tue,Weekday,18,B02764,20
2014-04-08,Apr,Tue,Weekday,19,B02512,57
2014-04-08,Apr,Tue,Weekday,19,B02598,297
2014-04-08,Apr,Tue,Weekday,19,B02617,189
2014-04-08,Apr,Tue,Weekday,19,B02682,372
2014-04-08,Apr,Tue,Weekday,19,B02764,14
2014-04-08,Apr,Tue,Weekday,20,B02512,73
2014-04-08,Apr,Tue,Weekday,20,B02598,351
2014-04-08,Apr,Tue,Weekday,20,B02617,220
2014-04-08,Apr,Tue,Weekday,20,B02682,462
2014-04-08,Apr,Tue,Weekday,20,B02764,21
2014-04-08,Apr,Tue,Weekday,21,B02512,56
2014-04-08,Apr,Tue,Weekday,21,B02598,295
2014-04-08,Apr,Tue,Weekday,21,B02617,192
2014-04-08,Apr,Tue,Weekday,21,B02682,384
2014-04-08,Apr,Tue,Weekday,21,B02764,17
2014-04-08,Apr,Tue,Weekday,22,B02512,29
2014-04-08,Apr,Tue,Weekday,22,B02598,172
2014-04-08,Apr,Tue,Weekday,22,B02617,116
2014-04-08,Apr,Tue,Weekday,22,B02682,263
2014-04-08,Apr,Tue,Weekday,22,B02764,7
2014-04-08,Apr,Tue,Weekday,23,B02512,12
2014-04-08,Apr,Tue,Weekday,23,B02598,87
2014-04-08,Apr,Tue,Weekday,23,B02617,62
2014-04-08,Apr,Tue,Weekday,23,B02682,131
2014-04-08,Apr,Tue,Weekday,23,B02764,6
2014-04-09,Apr,Wed,Weekday,0,B02512,9
2014-04-09,Apr,Wed,Weekday,0,B02598,44
2014-04-09,Apr,Wed,Weekday,0,B02617,23
2014-04-09,Apr,Wed,Weekday,0,B02682,76
2014-04-09,Apr,Wed,Weekday,0,B02764,2
2014-04-09,Apr,Wed,Weekday,1,B02512,8
2014-04-09,Apr,Wed,Weekday,1,B02598,25
2014-04-09,Apr,Wed,Weekday,1,B02617,22
2014-04-09,Apr,Wed,Weekday,1,B02682,51
2014-04-09,Apr,Wed,Weekday,2,B02512,6
2014-04-09,Apr,Wed,Weekday,2,B02598,24
2014-04-09,Apr,Wed,Weekday,2,B02617,15
2014-04-09,Apr,Wed,Weekday,2,B02682,30
2014-04-09,Apr,Wed,Weekday,2,B02764,1
2014-04-09,Apr,Wed,Weekday,3,B02512,6
2014-04-09,Apr,Wed,Weekday,3,B02598,37
2014-04-09,Apr,Wed,Weekday,3,B02617,30
2014-04-09,Apr,Wed,Weekday,3,B02682,64
2014-04-09,Apr,Wed,Weekday,3,B02764,2
2014-04-09,Apr,Wed,Weekday,4,B02512,12
2014-04-09,Apr,Wed,Weekday,4,B02598,55
2014-04-09,Apr,Wed,Weekday,4,B02617,40
2014-04-09,Apr,Wed,Weekday,4,B02682,85
2014-04-09,Apr,Wed,Weekday,4,B02764,2
2014-04-09,Apr,Wed,Weekday,5,B02512,21
2014-04-09,Apr,Wed,Weekday,5,B02598,100
2014-04-09,Apr,Wed,Weekday,5,B02617,74
2014-04-09,Apr,Wed,Weekday,5,B02682,152
2014-04-09,Apr,Wed,Weekday,5,B02764,6
2014-04-09,Apr,Wed,Weekday,6,B02512,52
